Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index
0.9581513,3.736038,1.2799293,-0.61452067,1.4195794,0.6574864,-0.44786283,Category_5,Category_10,-3.1771498
-0.26262546,-1.0612909,3.4593492,-3.0220537,-0.8165452,-0.82158196,-0.8964509,Category_7,Category_10,-0.124684215
1.2471707,0.13927138,3.0933008,0.66091454,3.0567873,-3.621753,1.4268395,Category_11,Category_12,0.13486373
1.2360333,3.0638692,1.3796616,-2.8776171,-1.5180732,1.7603321,3.3186445,Category_14,Category_10,-1.0799048
-0.72666466,0.32247025,2.9388142,-2.417631,-0.065935306,1.1228826,-0.0039684325,Category_8,Category_10,-0.44363338
-1.3471872,3.5585535,1.4786645,-1.5607285,0.7921234,-1.102101,0.30868536,Category_11,Category_10,-0.6378854
4.8541527,-0.4413188,0.35997972,-1.1652718,-2.3205047,-1.019789,0.57847,Category_9,Category_6,0.21338186
-3.9823756,-1.8889256,0.4363301,0.06118238,-0.90814865,0.20180655,1.4407055,Category_8,Category_11,0.08056411
1.1541688,-0.5662678,-0.29486763,0.4577023,2.253564,2.4456978,3.7029703,Category_11,Category_6,0.08957486
1.818391,-4.2582903,-0.03417051,-2.6653564,1.9070188,-0.11092216,0.40986335,Category_14,Category_8,0.8660705
-0.09883454,2.9461884,2.4261532,-0.31060943,1.7426226,0.3725741,-1.6994458,Category_6,Category_11,-3.4800787
-0.40705243,0.48874205,2.674708,-3.0455737,-1.4026501,-0.7308209,-0.47135073,Category_8,Category_12,-0.68035907
2.8004477,1.776634,1.2520363,3.5787566,1.1156691,-1.5828322,2.288661,Category_6,Category_7,-0.81435645
-0.1304058,3.2078118,0.6391568,-2.8783076,-1.3777328,1.1917499,2.682819,Category_13,Category_8,-0.58385205
-0.5454857,-0.46982312,2.2111971,-2.0898812,1.9186753,1.4278352,-0.3177266,Category_4,Category_7,-0.006998986
-2.476032,1.1587954,1.9181004,-1.2000154,1.1532562,0.5807373,-0.04917612,Category_9,Category_14,-2.3989253
-1.889348,3.0122485,-1.0415752,-1.5754458,-0.728018,0.61225504,2.6876683,Category_12,Category_7,0.6355867
-2.2755265,1.1630476,0.26278153,-0.3148472,1.0252639,-0.7388773,-1.1496798,Category_7,Category_11,-1.9621907
1.0232792,-0.08042011,2.660864,-1.8191946,1.1271062,-2.0449061,1.1577451,Category_15,Category_10,-0.560221
-0.7154457,2.5627072,-0.5502096,-0.8758839,0.6781325,-0.51687086,-1.9260596,Category_9,Category_8,-1.72049
3.8763669,-1.254365,3.4711962,-1.2828575,-1.1655558,-1.9282689,-0.64629084,Category_12,Category_7,-0.30769843
-3.8953824,-1.4327419,0.35290575,0.53410953,-1.3508354,0.5970716,0.776609,Category_8,Category_9,-0.5784731
-0.94620425,2.6899006,0.9312556,-1.7226188,-0.7187631,2.502752,2.6532068,Category_12,Category_8,-1.3218466
-1.1659874,2.8528287,0.72713387,-1.3756638,1.1721585,-1.5744498,-0.48819637,Category_13,Category_12,-0.45335078
-2.025975,-1.7479861,1.6399707,-1.814718,-1.4703844,0.060394585,-1.3380963,Category_8,Category_10,-0.2823497
-3.5977478,-2.698318,1.006985,0.41988516,-0.013158752,2.0609415,-0.5854161,Category_9,Category_12,-0.1295971
0.78267086,3.3836231,0.51136565,-0.72340894,0.47640502,0.23896651,-0.9018509,Category_7,Category_9,-3.2387018
1.4857609,-0.17119955,0.40974045,0.15414335,1.8561229,2.5513294,3.4397151,Category_11,Category_7,1.1010324
-0.54180676,1.6985768,1.2724811,-2.420189,1.0825882,1.6674111,0.5267744,Category_3,Category_8,-0.9059267
-2.206537,2.0834363,1.4972253,-2.0828211,0.9666264,0.51453114,-0.1463636,Category_9,Category_11,-1.3027599
0.58174133,3.2769997,0.6063693,-0.3500235,0.55989873,0.10322425,-0.44842112,Category_6,Category_8,-3.1475022
-0.07551129,-1.9302268,0.7177572,-2.7323942,0.95553136,1.5103418,0.32427472,Category_12,Category_5,0.88347244
-0.12812081,3.4090996,1.022271,-3.262691,-1.2575943,1.4905354,2.448037,Category_13,Category_9,-1.015774
-1.3420194,-0.95422477,1.0406853,-2.8299174,1.6136942,0.4666165,0.7214446,Category_8,Category_9,1.4760015
-0.56227595,-0.9933719,-0.20081434,2.077526,0.41424415,0.8847763,1.1386265,Category_8,Category_10,2.6972845
-1.1326301,2.7344263,0.27372074,-1.1055949,0.5786979,-0.4019196,-1.2288024,Category_8,Category_9,-2.8612688
-2.277203,0.9294064,1.0855021,-1.1881307,0.8570619,-0.3459698,-0.61825293,Category_7,Category_9,-2.435457
-0.9125357,-1.6404521,-2.0945916,-1.9970813,1.1537938,0.29781067,-0.10887414,Category_10,Category_5,1.4226215
-0.73118615,-1.5381484,-2.5208929,-1.1019814,2.3207848,-0.10993904,-1.1666219,Category_10,Category_7,0.7556636
1.3300633,1.3482431,3.032339,2.833319,1.3850654,-1.9621899,1.3106413,Category_8,Category_7,-0.93415344
-2.7567303,0.25615776,0.44474515,-2.582174,0.04569331,-0.32542822,0.59475,Category_9,Category_10,-1.6316524
-3.2199328,0.8243514,0.7768109,-1.7051154,-0.097892165,0.17463653,0.41884524,Category_11,Category_11,-2.046544
-1.9854289,0.17995219,2.1891334,-1.8321579,-1.5384309,-0.4871219,-0.60976756,Category_8,Category_10,-0.1275667
-1.3206861,-1.6626166,0.7818728,-1.8350312,2.8189337,1.304821,0.44300768,Category_6,Category_9,0.87805253
0.57943493,-0.08904477,2.392313,2.7418656,2.506923,-2.5221322,0.7131136,Category_8,Category_8,-1.2390769
-1.4672338,2.1319373,1.1048225,-1.5178168,-0.8934116,2.6680944,1.7566367,Category_11,Category_7,-1.7374768
4.5408106,-0.30469263,2.783002,-1.5803193,-1.0410424,-1.4844245,-0.17792305,Category_14,Category_9,0.045719586
2.415017,0.9578281,2.194935,2.4746723,0.43401307,-3.9839919,1.3246146,Category_9,Category_7,-0.23282993
0.41242415,-0.19865246,0.57928,-2.1313376,2.6679006,1.4557652,-0.72158164,Category_6,Category_5,0.57952017
-1.2556795,-0.5270176,-0.13336024,1.3169518,0.768503,1.2211574,0.6940549,Category_7,Category_11,2.5970228
2.5541446,1.1149298,2.3290844,3.0913444,-0.12735212,-2.2992969,1.8747957,Category_6,Category_7,-0.63929594
0.23806867,0.990501,-1.2036643,-2.1872702,1.0044079,2.8490276,-0.083007134,Category_8,Category_5,1.5282557
-1.0355221,2.0325434,0.38544556,-3.178093,0.49654177,0.6869985,1.3536079,Category_8,Category_10,-1.7385617
0.6271422,-2.6859944,-2.0883431,-3.044445,1.7538825,1.8187592,-1.2975416,Category_9,Category_6,1.2516812
0.72090995,-2.0295196,0.84553117,1.5690783,2.9735448,3.1364026,0.37785113,Category_9,Category_7,1.4705591
-1.4143262,1.7020829,1.2020779,-2.812045,1.2352585,0.5822286,1.2104987,Category_5,Category_9,-0.7590062
1.9535335,2.2036715,1.075879,1.6548259,1.755146,-2.009477,1.3441037,Category_10,Category_5,-1.9282558
-3.660583,-3.196366,1.118342,0.37503576,0.004567709,0.4288232,0.682536,Category_8,Category_13,-0.015849203
-2.0875993,2.0024428,1.1502968,-1.6851765,-0.08480017,2.7008133,2.2664378,Category_10,Category_8,-1.4017968
0.20139197,3.4389393,-0.09509154,-1.7224048,0.79024714,-0.5426616,-0.97703457,Category_8,Category_7,-1.6289167
-0.48338228,-0.097891696,2.4486942,-2.5574,1.7304568,1.2783474,0.32248014,Category_4,Category_6,-0.6208671
-1.3895375,0.3313996,1.1193293,-2.496564,0.9274406,1.335741,0.5156357,Category_4,Category_9,0.1570036
-2.1374266,1.8419482,0.6073708,-1.8321524,0.16407827,-0.28967264,0.5085234,Category_7,Category_10,-1.7596849
3.2740343,-1.3477527,2.572936,-1.724925,-0.5133219,-2.0757334,-0.65050024,Category_13,Category_7,-0.07873787
-1.5603073,1.6028036,-0.4262084,-2.386128,0.82205284,1.4253103,0.70655596,Category_6,Category_8,1.6403272
-0.9683311,-1.7415524,-0.4881078,-2.650783,0.8023227,1.6727705,0.32473785,Category_10,Category_5,0.59775496
-1.1459707,3.3237295,1.9357783,-1.400936,1.2964911,0.29198092,0.8798333,Category_9,Category_12,-0.65765864
3.089114,-0.6485245,2.3317356,-2.4263134,0.9407865,-1.6971432,0.09800261,Category_17,Category_9,-0.16437434
-0.8973609,-0.018551439,2.4678953,-2.9927535,-1.1198628,-0.9753076,-0.96432006,Category_9,Category_10,0.43710527
-1.5839183,0.1396454,-0.35862282,2.2154677,-0.1770994,0.022245489,-0.09155531,Category_7,Category_11,1.517655
-0.6037254,2.802204,3.0024855,-2.2095006,0.9333521,1.2335566,-0.32066447,Category_8,Category_12,-2.1052358
-0.5918617,2.4417362,2.6203852,-1.0449928,0.8483644,-0.46322012,-0.72484016,Category_8,Category_10,-3.2442176
-3.1830494,-1.9248654,1.327506,0.9821597,-0.16203584,2.5739534,-1.5038718,Category_9,Category_9,-0.40623096
3.3235974,-1.1798673,3.4938674,-1.6058116,-0.8171743,-2.2117145,-0.5716646,Category_15,Category_10,0.16575627
-1.0301073,-2.9629586,-0.5033753,-1.2890697,0.39266,-0.95737135,1.0592568,Category_13,Category_7,0.4845689
-1.0512028,3.287469,0.7240221,-2.5170612,-0.21089855,2.69556,3.0148077,Category_12,Category_8,-1.0611737
-0.5407611,0.04171908,1.9957618,-3.660334,-0.59463257,-1.5487516,-1.1443696,Category_7,Category_9,-0.05625686
-1.2373711,0.87277067,2.174498,-2.405531,1.1394149,1.0951256,0.16998631,Category_7,Category_10,-0.47466165
-0.15305409,3.3680222,0.28045288,-2.0470695,-1.5823032,1.2457645,2.3705273,Category_14,Category_7,-0.6163917
-0.012706406,2.6176753,1.2480012,-1.8144417,-1.88869,2.0808208,2.0749807,Category_12,Category_7,-1.1681471
0.18014632,0.75255185,1.8933756,-2.6201317,2.1589565,1.1759995,-0.82961756,Category_3,Category_8,0.062161475
1.1250641,-1.2682171,1.7334619,1.4809722,3.1314507,2.4353938,0.6403263,Category_10,Category_5,-0.06711084
0.7078939,4.1009035,1.968915,-2.1997964,0.48957238,0.83086526,0.71943057,Category_8,Category_9,0.34388024
-0.7744325,1.9872513,2.4878693,-1.6332228,-0.5505103,3.2737184,1.6586143,Category_10,Category_9,-0.80894846
-3.2918913,-2.6629262,1.4898156,0.2419638,0.54294235,2.8720856,-1.0540495,Category_9,Category_11,-0.14967541
0.53377694,-2.6015542,1.1222637,2.289042,3.2643821,3.3792348,-0.7364481,Category_11,Category_7,0.6010035
2.5494716,0.34051195,2.871671,2.708519,0.27632955,-2.335757,1.427618,Category_6,Category_10,-0.36533374
0.44202155,1.7234614,2.4664793,-1.1551713,1.2930168,1.4092604,-1.2103746,Category_5,Category_13,-3.0365868
2.071966,-0.5881827,1.4606822,0.4388176,2.0233092,3.582713,1.3900385,Category_13,Category_5,1.0821344
-0.9410262,-0.18224259,2.582653,-1.2525909,-2.1120691,-0.60050905,-0.7765193,Category_10,Category_10,-0.5797304
1.4513353,0.48985627,0.6840863,1.9543829,1.5544058,3.0973945,2.5152936,Category_13,Category_7,1.0678818
-1.5262225,-1.7758884,-2.1945674,-1.1772636,0.33665136,0.9728631,-0.14171772,Category_10,Category_6,0.76594454
1.0921761,0.83092654,2.2804966,1.8622553,1.1246742,-4.305763,0.9107028,Category_11,Category_7,-0.24509826
0.6696305,1.6596067,2.6009214,1.7431395,1.6312891,-3.453833,0.99302524,Category_10,Category_7,-1.0308124
-1.4391081,-0.6322754,2.6995707,-1.6487347,-1.6651858,-0.69485813,-1.0460913,Category_9,Category_10,-0.36498973
2.4616055,-0.3076908,3.4497802,-1.7791178,-0.13531512,-2.1585567,-0.29864514,Category_15,Category_9,-0.6578125
1.0656471,-0.7689012,2.5981543,-1.6398698,1.0610921,-1.5284325,0.8169844,Category_16,Category_9,-0.29794836
0.91685313,-1.3470383,0.8534933,1.8249509,2.9350917,2.538268,2.5993383,Category_11,Category_7,-0.08117466
-0.89930147,-0.637123,0.99074835,-2.2571466,2.1931186,2.080281,0.6166104,Category_4,Category_8,-0.6056216
-3.3906622,-2.5848289,0.8860472,0.5087834,0.037789132,2.4170475,-1.2306855,Category_9,Category_11,-0.08777911
2.7893243,0.2788487,3.763703,2.1328511,1.7034069,-3.9784055,1.5704337,Category_10,Category_10,0.12890318
-3.3738937,-2.8395543,0.515481,0.94443655,-1.0016766,1.0687876,-1.0760984,Category_9,Category_12,0.5525883
4.743753,-1.6156373,3.8840609,-1.9862103,-0.80740607,-2.7098413,-0.6258099,Category_13,Category_12,0.29933304
-0.7815246,1.3281717,1.7444366,-0.77969337,1.2694865,0.3264887,-1.4708737,Category_6,Category_11,-3.174632
-1.1269286,-1.2714329,0.17667997,-1.7560383,0.9818696,2.6675823,0.8941262,Category_9,Category_4,-1.131462
-3.180311,-3.6014884,1.3273263,0.48454154,0.5040611,1.5428778,-0.61279637,Category_9,Category_13,0.7321668
3.368215,0.8843283,3.4702716,2.7613993,0.7678634,-3.021874,2.1435251,Category_8,Category_9,0.020318367
-3.0154424,-2.3140373,1.6070707,0.5489689,0.5876018,3.0659854,-1.6112257,Category_9,Category_10,-0.29846543
-2.2329392,1.7316549,1.5939478,-1.8497019,0.50279576,0.53462267,-0.3747916,Category_8,Category_10,-2.352875
2.2970896,-0.4673152,-1.7808291,-0.67138994,-3.9386942,1.050119,-0.8793487,Category_4,Category_7,1.5685861
-3.564454,-1.787718,0.373832,0.73793805,-2.1939435,-0.48550826,0.80699056,Category_7,Category_9,-0.5208442
-2.2611952,0.9291735,0.13300802,-0.7215564,0.33818033,-0.63972574,-1.2657036,Category_9,Category_8,-0.9447811
-1.0509177,0.7240182,1.2712697,0.46927208,-1.7766514,-0.77021074,0.030236188,Category_11,Category_8,0.98501366
-0.053778984,-0.2725577,-0.2757536,2.193095,0.18647291,-1.9721875,-0.9100781,Category_6,Category_7,0.33883855
-1.5194454,3.322184,-1.2576119,-0.84415734,-1.4306376,0.96230316,1.5937662,Category_12,Category_7,0.73599446
-0.32549256,-1.1701754,0.028072193,-1.3734616,0.65734255,0.59179574,-1.7288207,Category_7,Category_5,1.0531912
0.28098217,3.2443228,-1.3806049,1.2483263,-0.09990253,1.2244575,-0.7752838,Category_12,Category_8,1.9706929
-3.5650666,-1.540739,-0.012947425,0.857321,-2.4611154,-0.2032288,0.19043383,Category_8,Category_9,-0.4326586
1.888399,-1.5939127,1.2573471,2.192901,0.36485523,0.95008314,-1.5549384,Category_11,Category_7,-0.37582174
1.3114837,-2.6703854,-3.0448153,-1.3228295,-0.7801891,1.5409653,-0.4336715,Category_12,Category_7,-0.8126949
-2.0169413,0.8633001,1.0393448,0.046045262,0.3076762,-0.16060397,-1.5818957,Category_7,Category_9,-1.6288358
-0.92802596,0.53779745,1.3829297,0.31070584,-1.8284327,-1.0590698,-0.23171775,Category_12,Category_10,-0.11313691
0.5892747,-0.423283,1.8882971,2.632924,-0.01841921,-2.7701066,0.18993504,Category_9,Category_8,-0.25310096
-1.6297568,2.5832987,0.74891317,-1.1457688,-1.8500983,1.1280926,0.59899133,Category_9,Category_6,-1.3503872
0.64595884,0.5514163,1.1074578,0.76957935,-4.385483,0.6475956,-0.078305975,Category_10,Category_9,0.7766372
-3.1726975,-1.8799796,0.09674357,1.0501,-1.1815792,1.544544,-2.1415775,Category_9,Category_10,0.55996245
1.3782954,-0.34227338,0.9262651,1.65982,0.77722734,1.2422894,-2.477669,Category_9,Category_7,1.1479677
1.6201046,-3.116454,0.30674475,-0.061292112,-1.3498204,0.7635554,-0.7513893,Category_14,Category_5,-0.6924858
-0.99337643,1.290869,2.3826618,0.7759885,0.21644092,0.23445232,-1.6433067,Category_8,Category_9,-1.7042205
-2.0272956,0.35751864,0.9093896,1.2347066,-2.067067,-0.5541376,-0.93985564,Category_12,Category_8,-0.3131819
1.2312466,0.060348447,1.8253804,1.8716938,0.12682329,-2.6452253,-1.266113,Category_9,Category_8,0.484758
0.4380681,2.5234425,-0.8021831,0.14042154,-3.6925862,-0.03325284,-0.002384171,Category_11,Category_8,0.26887536
-0.57797396,-0.5331632,2.4584947,-1.1176558,-0.6333252,1.6938027,-0.8988152,Category_10,Category_8,0.23761982
-0.75378996,3.6055257,-0.5538967,-1.3537992,-0.20535289,0.89561886,0.2617333,Category_10,Category_8,-0.4695181
-0.16197228,-0.07363671,0.5702727,-2.0118704,1.5715657,0.35442445,-0.26945928,Category_8,Category_6,1.5257984
-1.5207714,1.5904479,2.647248,-0.93402946,1.1914067,-0.13819742,-1.0251939,Category_9,Category_9,-2.5577707
2.8740642,0.19748074,-0.36424655,-1.4160726,-4.573573,0.62307405,-0.41894484,Category_7,Category_10,1.5491236
5.2650104,-0.7635897,2.0008032,-2.1721525,-2.6431181,-1.9026313,-0.80570656,Category_11,Category_10,-0.12200466
-0.5972366,1.6465626,0.5735565,-0.914728,-0.22603747,2.648512,1.1728803,Category_9,Category_4,-1.7505243
1.37816,1.3846937,1.3292172,1.998384,1.0327425,2.0245283,-0.8773539,Category_9,Category_9,1.9932123
-0.031232093,2.610336,3.4485953,-0.22827795,0.080310665,-0.086170256,-1.1350507,Category_7,Category_11,-2.533484
1.7588319,-1.1149596,0.8027866,-1.9933608,0.20634094,1.2353214,-0.60482156,Category_11,Category_6,-0.11999196
-0.481864,0.23531605,2.036005,-1.1687015,-0.7812331,1.4047273,0.174551,Category_7,Category_8,0.9136041
-0.5461604,-1.554554,1.3667992,-0.28602868,0.94338876,-2.8175454,-1.4243782,Category_12,Category_10,0.09149856
-0.19261453,-1.3770442,-0.1873742,-0.15704393,1.1070349,-2.606996,-1.4700576,Category_8,Category_9,0.40054372
0.5870982,-1.0192593,-0.24530241,-1.7276711,-0.9917197,0.0677728,-0.006348324,Category_14,Category_8,0.08237324
-0.48068437,2.1726813,0.41988114,2.2031364,-0.12133974,-0.08161255,-1.7950197,Category_11,Category_11,-0.39725354
-0.12917355,0.7269243,1.3871133,2.6665,0.56394035,-1.503545,-1.2179953,Category_7,Category_8,-0.2653297
1.5410998,-1.7854903,-2.573071,-1.7030456,-0.58527005,1.8761399,0.43557155,Category_10,Category_7,-0.37966764
1.1408478,-3.6962392,-2.914151,-2.7172086,-0.52004546,1.0905328,-1.1653538,Category_12,Category_7,-0.611868
-0.7060984,-0.51843923,0.12238596,0.9261427,-1.4386172,-2.3617945,-0.50663185,Category_14,Category_10,-1.0470142
-3.0333424,-1.7830651,0.39420062,0.928941,-0.748863,2.1260674,-2.3020682,Category_10,Category_10,0.67079055
-0.46626326,1.9306979,1.0604565,0.12861568,-0.47289327,0.8341261,-1.1899456,Category_7,Category_8,-3.3851361
-0.0110578835,3.7549977,-0.36070955,-1.1930226,-2.059952,-0.41750523,0.014339566,Category_12,Category_8,0.4101979
-0.13843937,-0.45773885,1.070629,-2.3367417,0.7849548,1.1220363,-0.97718227,Category_9,Category_7,2.0228217
4.7085304,-0.3512944,1.5750372,-2.803891,-3.3488913,-0.8166295,-1.3558738,Category_7,Category_8,0.54726833
1.3058188,-2.5864952,-3.106033,-1.9139457,1.102735,1.2777214,-2.0090756,Category_11,Category_6,-2.1059554
-3.4253027,-1.5956516,0.18740016,0.9448277,-1.5308106,1.6179261,-1.6812443,Category_9,Category_10,-0.1066634
0.028685816,4.320296,1.017234,-1.3338736,0.13914952,1.1995109,0.6354573,Category_8,Category_8,-0.16284643
4.49581,-1.0252992,-0.9186343,0.1749087,-2.898556,-1.3833166,-0.38581288,Category_4,Category_6,0.35912454
-3.2166588,-1.3158234,0.23798671,1.0428767,-1.0350084,1.9559711,-2.145275,Category_9,Category_9,0.055638373
-1.880332,2.6978319,0.6772196,-0.596639,0.09363696,-0.07639127,-0.43343636,Category_10,Category_9,-0.31079334
-3.1690683,-2.0343947,0.03944564,1.3751066,-1.422991,1.0743043,-1.9003776,Category_10,Category_10,0.6679559
0.41489333,1.7968084,0.8266916,2.4270978,1.3332422,0.9486503,-0.69741744,Category_9,Category_11,0.9898475
-0.75335133,2.4734142,1.6442806,-1.0140738,-1.7809625,1.350337,0.618135,Category_9,Category_7,-1.4687248
2.9548419,-0.795835,1.9184492,-2.2155516,-2.8273985,-1.3800575,-2.1194432,Category_12,Category_11,-0.079283
-3.5375154,-1.776108,-0.023758933,1.5858119,-2.091401,0.23703857,-0.8221007,Category_9,Category_10,0.26744983
0.51494277,-0.9051662,-1.4246899,-0.7325208,-2.3577654,0.4267996,1.0242734,Category_13,Category_11,-0.73353326
-0.57817346,-1.2404606,2.9290042,-1.0907822,-0.45195043,0.9385621,-1.6610222,Category_7,Category_9,0.2995401
0.35180524,2.1520014,0.6689316,1.3216398,-0.44352123,0.8211035,-1.8378965,Category_9,Category_10,0.6179866
0.28316203,3.4059792,1.9115157,-0.7649113,-0.36786613,0.996059,0.51673526,Category_8,Category_7,-0.27832386
1.4737724,0.23647808,1.360209,1.9903393,-0.08853567,1.1159872,-1.5903391,Category_7,Category_9,1.1958826
-1.3920103,1.592569,2.1479502,-1.1835421,-1.1895915,1.5642482,0.22194962,Category_9,Category_8,-1.4943651
-0.2684684,-0.62369674,3.4356985,1.544611,1.4742457,-2.0258229,-0.986371,Category_13,Category_10,0.754205
-1.9652807,0.012172902,1.1310183,0.74065757,-0.9880798,-0.7612509,-1.5383661,Category_11,Category_9,-1.2266912
-2.5588837,-0.58719045,1.1241791,1.1420004,-0.95075786,-0.60366493,-0.76352245,Category_10,Category_11,-1.3060087
0.17057124,4.4171185,1.1787834,-0.7149873,0.098769955,0.21848625,1.1051255,Category_9,Category_8,0.26567808
-0.77947664,3.1288428,2.7699203,-0.5459436,0.14760591,1.4354619,0.60410285,Category_8,Category_9,-1.4862974
0.9106061,0.3862124,2.4634645,-2.467771,0.84270024,0.95295763,-1.3836813,Category_5,Category_8,0.52719784
1.6933452,0.70926774,1.73499,2.4682498,-0.08645773,1.7023569,-1.0409518,Category_9,Category_8,2.0210102
-0.41513097,3.5653863,-0.7594755,-0.64586765,-0.23984917,-0.18803322,0.013720587,Category_10,Category_8,0.77432346
-2.8787198,-1.7784724,0.26906598,1.4508529,-0.7676973,1.4240868,-2.5765111,Category_9,Category_9,0.92687994
-1.026021,-0.11932001,2.3065352,-1.326932,-0.8826354,1.4694027,0.76599985,Category_14,Category_9,0.6108139
-0.066343345,1.1525264,2.284886,2.2208676,-1.7425781,-0.04931406,-0.9464254,Category_12,Category_11,1.305195
2.2209144,-3.128866,-0.889205,-2.54047,-0.13530633,1.5323914,-0.13275738,Category_15,Category_7,-0.71139956
1.044161,3.1221452,2.1370637,-0.25441083,0.49745008,0.7034149,-0.6555733,Category_6,Category_9,-2.8755863
1.7762654,-1.4866394,-2.2555568,-2.1103883,-1.0582579,2.3963761,1.7058258,Category_11,Category_10,0.013845265
-3.0338554,-1.5982997,1.2764295,1.1649795,0.7565673,2.8581612,-2.1838214,Category_9,Category_10,0.32557833
1.5972729,3.426298,1.5054353,-1.9094479,0.7742743,0.94705534,0.44110823,Category_8,Category_8,-0.53480685
